student_id,association,choicematrix,clozeassociation,code,formulaV2,imageclozeassociation,mcq,plaintext,shorttext,sortlist,cluster
0a6935ab-2484-47c5-b4b5-f49a6da2b2be,0.2222222222222222,0.0,0.4,0.3170212765957447,0.0,1.0,0.37738619676945667,1.0,0.0,0.0,0
0a6a20c0-bdb1-4033-a073-2bbab0c3a3ed,0.8571428571428571,0.4,1.0,0.7366548042704626,1.0,1.0,0.7901049475262368,1.0,0.8333333333333334,1.0,1
0a8f8e66-5a3b-45c6-941b-ea77d27fd63f,0.5,0.2,0.2,0.6612903225806451,0.0,0.5,0.47518796992481205,1.0,0.5,0.0,0
0a8fac96-f34d-485c-9424-fd33bd867f3b,0.7333333333333333,0.25,0.0,0.5957446808510638,0.0,0.0,0.7022653721682848,1.0,0.0,0.0,0
0ab0d3e5-2bdc-4631-94fd-78953d31c2d1,0.0,0.0,0.0,0.7058823529411765,0.0,0.0,0.4,0.0,0.0,0.0,4
0ae6cad4-7e39-47ee-997d-eed75684e781,0.0,0.0,0.0,0.8571428571428571,0.0,0.0,0.9444444444444444,0.0,0.0,0.0,4
0aee03f6-85a4-4f21-a80c-01d4ee3fac14,0.5714285714285714,0.0,0.6,0.24784853700516352,1.0,0.5,0.4,1.0,0.16666666666666666,0.0,2
0b20a3fe-7868-4115-ad82-eabccdd805c5,0.6451612903225806,0.16666666666666666,0.6,0.6040268456375839,1.0,0.5,0.5371069182389937,1.0,0.23076923076923078,1.0,1
0b46ee25-65cf-4992-85fb-506f26d03ab4,0.35714285714285715,0.4,0.4,0.5461254612546126,1.0,0.5,0.4332833583208396,1.0,0.5,0.0,2
0b87cfa5-9854-4af5-a61f-e1aff5e06583,1.0,0.5,1.0,0.922077922077922,0.0,0.0,0.7090909090909091,0.0,0.0,0.0,4
0b8d2587-67f4-4338-ba00-b0ff02da2d84,0.8214285714285714,0.0,0.8,0.4916864608076009,1.0,0.5,0.5954887218045113,1.0,0.6666666666666666,0.0,2
0bb07657-119e-447c-be08-a9bd9b17011e,0.7142857142857143,0.4,0.6,0.6590038314176245,0.0,0.5,0.589622641509434,1.0,0.3333333333333333,0.0,0
0be5e939-80d9-468b-9ff7-c5d064aec248,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,4
0bec2524-f134-42dc-a8b0-bd5d58b8a87a,0.6785714285714286,0.6,0.8,0.7593123209169055,0.0,0.5,0.5675675675675675,1.0,0.6666666666666666,1.0,3
0c3da7ec-5600-4e50-95b1-1b0c26ca64d6,0.7142857142857143,0.4,1.0,0.5698324022346368,1.0,0.5,0.7013574660633484,1.0,0.8333333333333334,0.0,2
0cd7e893-2332-4d5b-ad48-69ba32b28066,0.8214285714285714,0.2,0.8,0.7510917030567685,1.0,0.5,0.7706146926536732,1.0,0.25,0.0,2
0cfdf707-e4a4-44ea-953b-450a6a53a55b,0.7692307692307693,0.4,0.8,0.688622754491018,0.0,1.0,0.6500994035785288,1.0,0.0,0.0,0
0d0c8fe0-32a2-47c2-afbd-9c59e4d004eb,0.8571428571428571,0.2,0.8,0.8767123287671232,1.0,0.5,0.724812030075188,1.0,0.8333333333333334,0.0,2
0d132aa0-0535-4c4f-b9a8-310aa61d9eda,0.0,0.0,0.0,1.0,0.0,0.0,0.4,0.0,0.0,0.0,4
0d5d3654-7d7e-4da2-aff1-fe5405dfca9d,0.8571428571428571,0.2,0.4,0.790929203539823,1.0,0.5,0.6586466165413534,1.0,0.16666666666666666,0.0,2
0d64540e-c1e8-4eb4-abc7-e623f68a97ca,0.4666666666666667,0.0,0.0,0.7023809523809523,1.0,0.0,0.5181058495821727,1.0,1.0,0.0,2
0d6a321b-90fe-4ff3-9a3d-95b56745e231,0.7142857142857143,0.2,0.8,0.6545454545454545,1.0,0.5,0.6220588235294118,1.0,0.3333333333333333,0.0,2
0d75f8e3-316d-4bdc-98fe-a3848c2a2e81,0.8928571428571429,1.0,1.0,0.8358531317494601,1.0,1.0,0.7997021593447505,1.0,0.3333333333333333,1.0,1
0d8dff90-f271-49ee-8e0e-cf7e83c7de61,0.9285714285714286,0.6,1.0,0.8803418803418803,1.0,0.5,0.8860569715142429,1.0,0.8333333333333334,1.0,1
0e0a4b45-657e-467f-a409-ca92dbdb94f9,0.8928571428571429,0.2,0.8,0.5375302663438256,0.0,0.5,0.7862371888726208,1.0,0.5,1.0,3
0e20ae94-9c78-49b1-98d0-87536444d8a1,0.9629629629629629,0.6,1.0,0.7333333333333333,1.0,0.5,0.952,1.0,0.75,1.0,1
0e315962-e85b-4807-a2a0-7655c6316146,0.8928571428571429,0.4,0.8,0.6517857142857143,1.0,0.5,0.7416734362307067,1.0,0.6666666666666666,1.0,1
0e41a034-5331-42f7-a366-1237e93dab65,0.7142857142857143,0.2,0.4,0.6415094339622641,1.0,0.5,0.4976958525345622,1.0,0.0,0.0,2
0e5cd67e-1632-4699-ae93-0e932ce95916,0.0,0.0,0.0,0.6,0.0,0.0,0.5333333333333333,0.0,0.0,0.0,4
0e9e7143-75fc-47c4-8f64-00dd5ffd0146,0.9642857142857143,0.4,0.8,0.847457627118644,1.0,1.0,0.8935532233883059,1.0,0.8333333333333334,1.0,1
0ea94915-d0b7-4acc-821b-e49bf398de19,0.7142857142857143,0.2,0.6,0.5548780487804879,1.0,0.5,0.6852122986822841,1.0,0.5,0.0,2
0eca7c51-936f-4038-b369-2270b16d3d5c,0.631578947368421,0.0,0.0,0.5957446808510638,1.0,0.0,0.4076086956521739,1.0,0.0,0.0,2
0efc83f1-e1eb-4080-a7b0-9ce092dfc211,0.8214285714285714,0.4,0.8,0.6920152091254753,1.0,0.5,0.6471449487554904,1.0,0.6666666666666666,1.0,1
0f109cdd-f04e-4799-9a83-39ccebf8b171,0.9285714285714286,0.6,0.8,0.7545126353790613,1.0,0.5,0.8580060422960725,1.0,0.3333333333333333,1.0,1
0f122889-830d-40c1-a6f8-f432cb327190,0.8571428571428571,0.8,1.0,0.892018779342723,0.0,0.5,0.7901049475262368,1.0,0.8333333333333334,0.0,0
0f164232-2949-48d1-8558-91dcf9023ce9,0.9285714285714286,0.8,0.8,0.6550632911392406,0.0,1.0,0.8483483483483484,1.0,0.8333333333333334,1.0,3
0f6a6ea8-cef4-4201-a8cb-c7b084f3485e,0.52,0.4,0.4,0.475,0.0,0.0,0.47709320695102686,1.0,0.0,0.0,0
0f748037-90a7-4a1c-9564-7744004198d1,0.46153846153846156,0.4,0.2,0.36283185840707965,1.0,1.0,0.5,1.0,1.0,1.0,1
0fbc486e-52c3-4528-a09e-c22ebaec255d,0.7307692307692307,0.2,0.4,0.49110320284697506,0.0,0.0,0.5418181818181819,1.0,0.0,0.0,0
0fe1aabb-f3eb-493e-ba15-119315c04ad2,0.8,0.0,0.0,0.7323943661971831,1.0,0.0,0.7960893854748603,1.0,1.0,0.0,2
0fef08ab-4bdc-418a-ae22-f992ec4f7702,0.17857142857142858,0.0,0.2,0.363914373088685,1.0,0.0,0.2790346907993967,1.0,0.0,1.0,1
100961aa-70bb-4de4-acd1-223d23c9eb80,0.6363636363636364,0.2,0.6,0.5055762081784386,1.0,0.5,0.47642679900744417,1.0,0.5,0.0,2
1028d510-540a-46b9-80a2-ce3b399b590b,0.0,0.0,0.0,0.7096774193548387,0.0,0.0,0.7222222222222222,0.0,0.0,0.0,4
107fff84-6401-493b-8b3e-d299622ba1db,0.9655172413793104,0.6666666666666666,0.8,0.8673835125448028,1.0,1.0,0.8672922252010724,1.0,0.8181818181818182,1.0,1
1087ed4e-6fce-4bc8-b023-3a480891c00b,0.8928571428571429,0.2,0.6,0.6992481203007519,1.0,0.5,0.7451274362818591,1.0,1.0,1.0,1
108b5ee7-3cab-468b-b937-535d91da2fd5,0.6896551724137931,0.3333333333333333,0.6,0.7236363636363636,1.0,0.5,0.7507936507936508,1.0,0.5555555555555556,1.0,1
10a5fdf1-cb63-426b-ad41-6cfdf66b1c52,0.75,1.0,0.8,0.7595628415300546,0.0,1.0,0.7480916030534351,1.0,0.0,0.0,0
10dceb32-9d5f-453f-b17f-71a41057809b,1.0,0.6,1.0,0.8133333333333334,0.0,1.0,0.8638132295719845,0.0,0.0,1.0,3
10e4b9e9-8872-4a8f-aad2-60f49150cf71,0.0,0.0,1.0,0.0,0.0,0.0,0.55,0.0,0.0,0.0,4
11313a84-d5b6-4553-8386-5e307edc4081,0.9285714285714286,0.8,0.8,0.91324200913242,1.0,0.5,0.8541353383458646,1.0,1.0,1.0,1
1132ab6f-8be6-441d-9be9-6b2eb0c1efe9,0.6153846153846154,0.0,0.7,0.5830903790087464,0.0,0.5,0.53,1.0,0.0,0.0,0
11752721-25a2-4881-995f-cd319c9451c7,0.52,0.0,0.25,0.5636363636363636,1.0,0.5,0.4070175438596491,1.0,1.0,1.0,1
1176e5ac-7664-4cb9-b834-d383a12a3d46,0.0,0.0,0.0,0.423728813559322,0.0,0.0,0.816,0.0,0.0,0.0,4
1199445a-8ff0-4b86-bb37-a1e1420e32e9,0.8928571428571429,0.4,0.8,0.8200836820083682,1.0,0.5,0.8478915662650602,1.0,1.0,1.0,1
11d5698e-d021-414a-a7ea-375424906079,0.35,0.0,0.0,0.40540540540540543,0.0,0.0,0.30149253731343284,1.0,0.0,0.0,0
11e431e6-8a15-491b-9185-134929ce310a,0.8928571428571429,0.8,1.0,0.7695473251028807,1.0,0.5,0.7647058823529411,1.0,1.0,1.0,1
11eabd81-c391-4201-9c16-166286778096,0.8928571428571429,0.6,0.6,0.659375,1.0,0.5,0.7935578330893118,1.0,0.5,1.0,1
123dedc6-dd89-4e59-bccd-159d458aef0f,0.7857142857142857,0.0,0.6,0.6222222222222222,1.0,0.5,0.6530920060331825,1.0,0.5,1.0,1
124f8575-955c-4ace-9699-ec48bcb5f052,0.9642857142857143,0.8,1.0,0.7536764705882353,1.0,1.0,0.889055472263868,1.0,0.3333333333333333,1.0,1
12c01de1-936e-4e1d-8ba4-c2297cd7689f,0.8571428571428571,0.2,1.0,0.7269503546099291,1.0,0.0,0.7226386806596702,1.0,0.6666666666666666,1.0,1
12e4a6d9-ee7e-4c38-b9b3-714ff74d3a29,0.5357142857142857,0.4,0.4,0.2673913043478261,1.0,0.0,0.43548387096774194,1.0,0.16666666666666666,0.0,2
12e97936-b9be-4df4-abb5-021d26168d34,1.0,0.6,1.0,0.9030837004405287,1.0,1.0,0.8778280542986425,1.0,0.8333333333333334,1.0,1
131ced2b-5c23-4143-a11b-dea1a963ed23,0.2222222222222222,0.0,0.0,0.6976744186046512,0.0,0.0,0.45806451612903226,1.0,0.0,0.0,0
134b87d9-40b3-4a87-a966-86c514bd5602,0.8928571428571429,0.8,0.6,0.7,0.0,1.0,0.8029411764705883,1.0,0.6666666666666666,1.0,3
137a4084-3a85-4f71-bb4d-48285f770e51,0.9285714285714286,0.2,1.0,0.7777777777777778,1.0,0.5,0.6861861861861862,1.0,0.6666666666666666,0.0,2
137af3b3-0ba0-427b-b43f-8ba34b5de5f6,0.7058823529411765,0.4,0.4,0.3350383631713555,0.0,1.0,0.6130952380952381,1.0,0.0,1.0,3
13c49279-9c80-41e2-b6a2-1513aab66300,0.8214285714285714,0.4,0.4,0.5028901734104047,1.0,0.5,0.7940199335548173,1.0,0.0,1.0,1
13c81022-6492-4e54-b7a0-68a399bc6433,0.9032258064516129,0.5,1.0,0.7684563758389261,1.0,0.5,0.8331242158092849,1.0,0.5384615384615384,1.0,1
14227d15-8409-483a-9d15-5b087ad35835,0.8148148148148148,0.6,0.8,0.6086956521739131,1.0,0.5,0.5038961038961038,1.0,0.0,0.0,2
14326fe2-b717-4500-8192-d31f0ec449c5,0.0,0.75,0.0,0.3442622950819672,0.0,0.0,0.6020408163265306,0.0,0.0,0.0,4
14355a7d-6b97-4a5f-9564-75472a126c56,0.8928571428571429,0.2,1.0,0.7800829875518672,1.0,1.0,0.8353474320241692,1.0,0.5,1.0,1
14831cc3-24df-4021-ab13-6962fdb646e7,0.8333333333333334,0.3333333333333333,1.0,0.46691176470588236,0.0,0.0,0.7982261640798226,1.0,1.0,1.0,3
14cb29d1-1ddf-4bfa-a092-0f196af250de,0.5263157894736842,0.0,0.0,0.2222222222222222,0.0,0.0,0.2693726937269373,1.0,0.0,0.0,0
14f4f107-ea42-41e5-815a-a7ef8db92cd3,0.9285714285714286,0.6,0.8,0.7275862068965517,1.0,0.5,0.8401206636500754,1.0,0.6666666666666666,1.0,1
153182bc-a8a2-4e03-ba68-4bfb996e3ff7,0.6785714285714286,0.0,1.0,0.7716535433070866,0.0,0.5,0.6440422322775264,1.0,0.8333333333333334,1.0,3
15386729-e035-4922-b941-2bb8b3eb70f0,0.7037037037037037,0.0,0.6,0.47440273037542663,0.0,0.0,0.496,1.0,0.25,0.0,0
1551d0fd-bc80-41eb-a71e-b2a05cf29520,0.8214285714285714,0.6,0.4,0.7346278317152104,1.0,0.5,0.6851574212893553,1.0,0.6666666666666666,0.0,2
1603d1af-1680-4c9c-a915-b47dbb16331f,0.9230769230769231,0.25,1.0,0.6366906474820144,0.0,0.5,0.7777777777777778,1.0,0.25,1.0,3
162b7c19-331e-4281-a521-5e6c5f8baae5,0.9230769230769231,0.8,0.4,0.8116883116883117,0.0,0.5,0.7129032258064516,1.0,0.0,1.0,3
165b6f35-f4fe-441a-bfd2-05c63b73ccab,0.5357142857142857,0.2,0.4,0.3901098901098901,0.0,0.5,0.38653001464128844,1.0,0.0,0.0,0
165bb81f-8eb2-4606-a632-f6d201837a0e,0.6666666666666666,0.0,0.0,0.673469387755102,1.0,0.0,0.8530465949820788,1.0,0.6666666666666666,0.0,2
16ce31ff-ab83-4080-a785-67b2bf8ae86d,0.5,0.0,0.2,0.24489795918367346,0.0,0.5,0.32432432432432434,0.0,0.0,0.0,4
16dca71c-ff76-438e-bb51-087bd9db6431,0.6956521739130435,0.0,0.8,0.6598639455782312,0.0,0.5,0.5277108433734939,1.0,0.25,1.0,3
17158856-bcf5-4da2-9f41-babe54cb12af,0.9642857142857143,0.8,1.0,0.9188034188034188,1.0,0.5,0.8927492447129909,1.0,1.0,1.0,1
173dfe79-43ca-431c-be7d-1cdbba5bf5ea,0.7857142857142857,0.4,1.0,0.8146551724137931,1.0,0.5,0.7386706948640483,1.0,0.8333333333333334,0.0,2
1742e351-d617-48ed-a58f-817488831bc0,0.8387096774193549,0.3333333333333333,0.6,0.6208651399491094,1.0,1.0,0.7622641509433963,1.0,0.38461538461538464,1.0,1
175dc771-9442-4269-9507-9066fa4650cc,0.6666666666666666,0.0,0.8,0.4794188861985472,0.0,0.5,0.7040971168437026,1.0,0.4,1.0,3
1784ab66-a261-4426-ba33-46c772d1449c,0.8148148148148148,0.4,0.2,0.5286195286195287,1.0,0.5,0.6963946869070209,1.0,0.5,0.0,2
17bfb3a1-48b1-4101-8377-3290e4da385b,0.0,0.0,0.6666666666666666,0.6666666666666666,0.0,1.0,0.9142857142857143,0.0,0.0,0.0,4
17c657d1-b46f-4210-8bce-0dddc75aa486,0.9375,0.25,1.0,0.8767123287671232,1.0,1.0,0.8758620689655172,1.0,0.25,1.0,1
17d3e2a1-84d9-48c5-9dde-af9f51f6b358,0.9629629629629629,0.2,0.6,0.8632075471698113,1.0,0.5,0.7894736842105263,1.0,0.75,1.0,1
17d4cde2-f6e3-4d37-9658-ca054cc406ec,0.3888888888888889,0.0,0.0,0.41,0.0,1.0,0.43174603174603177,1.0,1.0,0.0,0
17f56d3a-d8af-470d-809c-fb80f62a22ee,0.9285714285714286,0.4,1.0,0.5880597014925373,0.0,0.5,0.7921686746987951,1.0,0.6666666666666666,1.0,3
185b46af-a097-407b-a6ca-41111b5dd8c5,0.7692307692307693,0.0,0.4,0.4350282485875706,0.0,0.0,0.6737160120845922,1.0,0.0,0.0,0
188d45ee-832d-40a6-bd57-05e97d88e631,0.3333333333333333,0.2,0.2,0.3157894736842105,0.0,0.5,0.47794117647058826,1.0,0.0,0.0,0
18a7b7a0-28c5-4a79-a374-3ac32a9cc849,0.8571428571428571,0.6,0.8,0.8008130081300813,1.0,0.5,0.7631975867269984,1.0,0.6666666666666666,1.0,1
18ae163d-cf8c-4d03-b467-aa477e8d0f87,0.4375,0.0,0.5,0.13333333333333333,0.0,0.0,0.2661596958174905,1.0,0.0,1.0,3
18d39533-bac4-45a9-8cc7-a60bac80c11c,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,4
19017d35-b2c1-4bef-9f93-d73e0342da4f,0.9285714285714286,0.6,0.8,0.8289473684210527,1.0,0.5,0.8440779610194903,1.0,0.8333333333333334,1.0,1
1936cda8-c56d-4437-953a-df6718e0f4d1,0.7777777777777778,0.0,0.0,0.49624060150375937,1.0,0.0,0.610738255033557,1.0,0.25,0.0,2
19514b25-8ebd-4bf5-a8d9-e3550188ce0b,0.7037037037037037,0.0,0.6,0.6244541484716157,1.0,0.5,0.506,1.0,0.25,0.0,2
1974e2b6-9ea4-4716-9cd9-3f6a5649db46,0.42857142857142855,0.0,1.0,0.5462962962962963,0.0,0.0,0.41916167664670656,1.0,0.0,0.0,0
197847ed-5207-41c3-9426-cabbeb54add0,0.8235294117647058,0.2,0.6,0.527363184079602,0.0,1.0,0.6410256410256411,1.0,0.0,0.0,0
197afd08-48c4-4a62-ba89-1e73dc130952,0.84,0.2,0.8,0.7455357142857143,0.0,0.5,0.7322834645669292,1.0,0.75,1.0,3
197d9f4e-b8ad-4b5c-8024-34e1f54a94ac,0.9259259259259259,0.2,0.8,0.7237762237762237,0.0,0.5,0.7367624810892587,1.0,0.5,0.0,0
197e66ec-cfb8-4470-bb5e-b846104d5ae2,0.5333333333333333,0.2,0.6666666666666666,0.3854166666666667,0.0,0.0,0.41365461847389556,1.0,0.0,0.0,0
19875fb8-2a05-4661-9ca0-8e3c321792a7,0.8,0.2,0.8,0.6818181818181818,1.0,1.0,0.5723076923076923,1.0,0.5,1.0,1
198a38f3-1cf8-4d24-af3d-30417f8adad6,0.782608695652174,0.4,0.4,0.5802919708029197,0.0,0.5,0.6079545454545454,1.0,0.0,0.0,0
199306d2-0bfb-4531-bc01-63c7be0ee9b5,0.42857142857142855,0.0,0.4,0.3018181818181818,1.0,0.5,0.4901065449010654,1.0,0.16666666666666666,0.0,2
